# Program:featureCounts v2.0.1; Command:"featureCounts" "../GFP_3.bam" "-a" "Hd2_EVErep.randoms.gff" "-o" "GFP_3.Hd2_EVErep.randoms.counts.txt" "-t" "random loci" "-g" "locus" "-C" "-p" "-s" "0" "-O" "-T" "12" 
Geneid	Chr	Start	End	Strand	Length	../GFP_3.bam
random2830	HD2_scaffold_11	1755536	1762399	+	6864	1778
random2831	HD2_scaffold_6	10874410	10881765	+	7356	1688
random2832	HD2_scaffold_9	7953256	7963581	+	10326	2727
random2833	HD2_scaffold_1	24709029	24716758	+	7730	2042
random2834	HD2_scaffold_57	8005	13923	+	5919	538
random2835	HD2_scaffold_5	2370046	2374741	+	4696	1164
random2836	HD2_scaffold_6	13960076	13964197	+	4122	1173
random2837	HD2_scaffold_7	140003	143364	+	3362	882
random2838	HD2_scaffold_3	14452918	14457374	+	4457	1153
random2839	HD2_scaffold_10	6949763	6953936	+	4174	1077
random2840	HD2_scaffold_5	4167672	4174178	+	6507	1595
random2841	HD2_scaffold_1	14993467	15002656	+	9190	2137
random2842	HD2_scaffold_7	3431105	3438808	+	7704	1838
random2843	HD2_scaffold_3	15959595	15965496	+	5902	1531
random2844	HD2_scaffold_9	7730479	7734834	+	4356	1010
random2845	HD2_scaffold_11	1108782	1113478	+	4697	1108
random2846	HD2_scaffold_4	12294945	12298779	+	3835	995
random2847	HD2_scaffold_1	3217489	3222475	+	4987	1306
random2848	HD2_scaffold_6	10993370	10998565	+	5196	1410
random2849	HD2_scaffold_3	2790184	2798099	+	7916	2021
random2850	HD2_scaffold_1	18085777	18088933	+	3157	855
random2851	HD2_scaffold_1	23679954	23684321	+	4368	1079
random2852	HD2_scaffold_26	39184	44532	+	5349	31334
random2853	HD2_scaffold_5	6830917	6840930	+	10014	2596
random2854	HD2_scaffold_1	2892133	2895840	+	3708	736
random2855	HD2_scaffold_3	8229383	8233996	+	4614	1236
random2856	HD2_scaffold_1	27027894	27031603	+	3710	924
random2857	HD2_scaffold_11	3306598	3311615	+	5018	1315
random2858	HD2_scaffold_1	21378950	21382613	+	3664	875
random2859	HD2_scaffold_12	6016173	6019910	+	3738	831
random2860	HD2_scaffold_6	11673701	11679487	+	5787	1411
random2861	HD2_scaffold_4	11461294	11466558	+	5265	1361
random2862	HD2_scaffold_10	10512963	10517071	+	4109	953
random2863	HD2_scaffold_10	11667972	11672130	+	4159	911
random2864	HD2_scaffold_5	13014578	13018755	+	4178	965
random2865	HD2_scaffold_5	5919290	5922298	+	3009	811
random2866	HD2_scaffold_10	8014480	8019310	+	4831	1202
random2867	HD2_scaffold_7	8761092	8765255	+	4164	985
random2868	HD2_scaffold_11	5554428	5564100	+	9673	1892
random2869	HD2_scaffold_1	28755048	28759487	+	4440	779
random2870	HD2_scaffold_2	17307930	17315882	+	7953	1913
random2871	HD2_scaffold_9	9629617	9631667	+	2051	566
random2872	HD2_scaffold_9	371321	375534	+	4214	957
random2873	HD2_scaffold_8	6770102	6775858	+	5757	1367
random2874	HD2_scaffold_2	22005141	22008634	+	3494	882
random2875	HD2_scaffold_6	3075510	3093401	+	17892	3947
random2876	HD2_scaffold_7	3430761	3445531	+	14771	3531
random2877	HD2_scaffold_7	6313640	6317758	+	4119	1045
random2878	HD2_scaffold_1	21174989	21178990	+	4002	1091
random2879	HD2_scaffold_11	7060062	7064132	+	4071	496
random2880	HD2_scaffold_1	7809955	7823667	+	13713	3756
random2881	HD2_scaffold_12	1168319	1172821	+	4503	1118
random2882	HD2_scaffold_2	80712	88777	+	8066	2318
random2883	HD2_scaffold_1	15772070	15786006	+	13937	3154
random2884	HD2_scaffold_12	5902345	5912805	+	10461	1984
random2885	HD2_scaffold_2	8374235	8375771	+	1537	486
random2886	HD2_scaffold_3	1190909	1197772	+	6864	1662
random2887	HD2_scaffold_8	304478	311833	+	7356	1797
random2888	HD2_scaffold_1	3510956	3521281	+	10326	2586
random2889	HD2_scaffold_1	21526527	21534256	+	7730	1885
random2890	HD2_scaffold_2	15709291	15715209	+	5919	1402
random2891	HD2_scaffold_5	14214519	14219214	+	4696	1078
random2892	HD2_scaffold_7	2068041	2072162	+	4122	910
random2893	HD2_scaffold_5	7006467	7009828	+	3362	934
random2894	HD2_scaffold_4	2252218	2256674	+	4457	1251
random2895	HD2_scaffold_9	5699720	5703893	+	4174	1006
random2896	HD2_scaffold_6	11818925	11825431	+	6507	1586
random2897	HD2_scaffold_1	29264702	29273891	+	9190	2225
random2898	HD2_scaffold_11	1597425	1605128	+	7704	2000
random2899	HD2_scaffold_12	6438311	6444212	+	5902	1531
random2900	HD2_scaffold_11	2815634	2819989	+	4356	1098
random2901	HD2_scaffold_6	10105768	10110464	+	4697	1207
random2902	HD2_scaffold_1	22635967	22639801	+	3835	1106
random2903	HD2_scaffold_1	12480851	12485837	+	4987	1273
random2904	HD2_scaffold_8	3078629	3083824	+	5196	1320
random2905	HD2_scaffold_1	17035663	17043578	+	7916	2115
random2906	HD2_scaffold_4	6050690	6053846	+	3157	820
random2907	HD2_scaffold_10	2574003	2578370	+	4368	1099
random2908	HD2_scaffold_1	6102368	6107716	+	5349	1280
random2909	HD2_scaffold_2	14194333	14204346	+	10014	2597
random2910	HD2_scaffold_5	8752515	8756222	+	3708	929
random2911	HD2_scaffold_9	9199527	9204140	+	4614	1194
random2912	HD2_scaffold_6	9273261	9276970	+	3710	944
random2913	HD2_scaffold_3	12480735	12485752	+	5018	1295
random2914	HD2_scaffold_6	1808192	1811855	+	3664	694
random2915	HD2_scaffold_2	3887571	3891308	+	3738	846
random2916	HD2_scaffold_3	7085306	7091092	+	5787	1543
random2917	HD2_scaffold_2	9112069	9117333	+	5265	1415
random2918	HD2_scaffold_1	27092701	27096809	+	4109	1095
random2919	HD2_scaffold_3	10581754	10585912	+	4159	1007
random2920	HD2_scaffold_4	15343722	15347899	+	4178	961
random2921	HD2_scaffold_1	7996627	7999635	+	3009	782
random2922	HD2_scaffold_4	3952962	3957792	+	4831	1220
random2923	HD2_scaffold_9	7591984	7596147	+	4164	1076
random2924	HD2_scaffold_2	10657792	10667464	+	9673	2383
random2925	HD2_scaffold_3	485197	489636	+	4440	1172
random2926	HD2_scaffold_3	13097647	13105599	+	7953	2056
random2927	HD2_scaffold_9	9353977	9356027	+	2051	579
random2928	HD2_scaffold_8	119004	123217	+	4214	1257
random2929	HD2_scaffold_1	17877918	17883674	+	5757	1109
random2930	HD2_scaffold_8	1292581	1296074	+	3494	875
random2931	HD2_scaffold_2	19347181	19365072	+	17892	4529
random2932	HD2_scaffold_2	8116129	8130899	+	14771	3555
random2933	HD2_scaffold_6	13968187	13972305	+	4119	1056
random2934	HD2_scaffold_3	682624	686625	+	4002	1145
random2935	HD2_scaffold_10	3488191	3492261	+	4071	906
random2936	HD2_scaffold_2	16253070	16266782	+	13713	3400
random2937	HD2_scaffold_1	15835564	15840066	+	4503	1074
random2938	HD2_scaffold_2	19281895	19289960	+	8066	1992
random2939	HD2_scaffold_8	3981524	3995460	+	13937	3454
random2940	HD2_scaffold_6	10216369	10226829	+	10461	2602
random2941	HD2_scaffold_1	1843908	1845444	+	1537	416
random2942	HD2_scaffold_1	26815115	26821978	+	6864	1547
random2943	HD2_scaffold_7	4408645	4416000	+	7356	1749
random2944	HD2_scaffold_1	25558782	25569107	+	10326	2360
random2945	HD2_scaffold_1	6418364	6426093	+	7730	1982
random2946	HD2_scaffold_8	3899100	3905018	+	5919	1443
random2947	HD2_scaffold_3	12745836	12750531	+	4696	1266
random2948	HD2_scaffold_7	3412509	3416630	+	4122	1071
random2949	HD2_scaffold_5	9281993	9285354	+	3362	857
random2950	HD2_scaffold_11	67000	71456	+	4457	1105
random2951	HD2_scaffold_2	6165102	6169275	+	4174	1066
random2952	HD2_scaffold_11	2791970	2798476	+	6507	1330
random2953	HD2_scaffold_6	9977479	9986668	+	9190	2358
random2954	HD2_scaffold_1	8674313	8682016	+	7704	1936
random2955	HD2_scaffold_1	22774535	22780436	+	5902	1450
random2956	HD2_scaffold_7	6015521	6019876	+	4356	1122
random2957	HD2_scaffold_44	44002	48698	+	4697	1308
random2958	HD2_scaffold_6	574744	578578	+	3835	384
random2959	HD2_scaffold_7	12290494	12295480	+	4987	1454
random2960	HD2_scaffold_6	8477926	8483121	+	5196	1323
random2961	HD2_scaffold_1	6842196	6850111	+	7916	1954
random2962	HD2_scaffold_3	15806347	15809503	+	3157	884
random2963	HD2_scaffold_6	11144279	11148646	+	4368	1711
random2964	HD2_scaffold_6	5874425	5879773	+	5349	1360
random2965	HD2_scaffold_11	1142890	1152903	+	10014	2507
random2966	HD2_scaffold_1	21132398	21136105	+	3708	996
random2967	HD2_scaffold_4	6330765	6335378	+	4614	1196
random2968	HD2_scaffold_10	3696006	3699715	+	3710	1005
random2969	HD2_scaffold_1	16822715	16827732	+	5018	1137
random2970	HD2_scaffold_5	9853916	9857579	+	3664	1020
random2971	HD2_scaffold_7	1203838	1207575	+	3738	861
random2972	HD2_scaffold_4	15744167	15749953	+	5787	1514
random2973	HD2_scaffold_2	683828	689092	+	5265	952
random2974	HD2_scaffold_11	4083978	4088086	+	4109	944
random2975	HD2_scaffold_4	8899332	8903490	+	4159	1091
random2976	HD2_scaffold_1	25681754	25685931	+	4178	928
random2977	HD2_scaffold_10	4199652	4202660	+	3009	813
random2978	HD2_scaffold_4	10084675	10089505	+	4831	1224
random2979	HD2_scaffold_3	464415	468578	+	4164	1115
random2980	HD2_scaffold_7	3443202	3452874	+	9673	2361
random2981	HD2_scaffold_1	26083115	26087554	+	4440	1175
random2982	HD2_scaffold_1	15980900	15988852	+	7953	1997
random2983	HD2_scaffold_1	26659622	26661672	+	2051	530
random2984	HD2_scaffold_41	19479	23692	+	4214	1096
random2985	HD2_scaffold_4	5650651	5656407	+	5757	1439
random2986	HD2_scaffold_12	2137218	2140711	+	3494	852
random2987	HD2_scaffold_10	3227907	3245798	+	17892	4032
random2988	HD2_scaffold_4	13437653	13452423	+	14771	3665
random2989	HD2_scaffold_8	5973563	5977681	+	4119	1081
random2990	HD2_scaffold_2	15868594	15872595	+	4002	1060
random2991	HD2_scaffold_7	746936	751006	+	4071	928
random2992	HD2_scaffold_5	11983986	11997698	+	13713	3404
random2993	HD2_scaffold_12	17353	21855	+	4503	752
random2994	HD2_scaffold_1	28375559	28383624	+	8066	1935
random2995	HD2_scaffold_1	5342931	5356867	+	13937	3476
random2996	HD2_scaffold_5	10922919	10933379	+	10461	2623
random2997	HD2_scaffold_4	13216681	13218217	+	1537	490
random2998	HD2_scaffold_7	6150729	6157592	+	6864	1725
random2999	HD2_scaffold_2	10403149	10410504	+	7356	1726
random3000	HD2_scaffold_1	13392039	13402364	+	10326	2918
random3001	HD2_scaffold_2	11733179	11740908	+	7730	1981
random3002	HD2_scaffold_1	6132668	6138586	+	5919	1432
random3003	HD2_scaffold_1	6121970	6126665	+	4696	1057
random3004	HD2_scaffold_1	16902199	16906320	+	4122	1074
random3005	HD2_scaffold_12	4060156	4063517	+	3362	851
random3006	HD2_scaffold_3	18561797	18566253	+	4457	910
random3007	HD2_scaffold_1	18286517	18290690	+	4174	1000
random3008	HD2_scaffold_1	26115439	26121945	+	6507	1602
random3009	HD2_scaffold_3	14869738	14878927	+	9190	2246
random3010	HD2_scaffold_10	3626843	3634546	+	7704	2153
random3011	HD2_scaffold_5	10869888	10875789	+	5902	1534
random3012	HD2_scaffold_4	10882790	10887145	+	4356	1153
random3013	HD2_scaffold_3	1834391	1839087	+	4697	1227
random3014	HD2_scaffold_6	8777030	8780864	+	3835	963
random3015	HD2_scaffold_3	2150137	2155123	+	4987	1440
random3016	HD2_scaffold_3	15930226	15935421	+	5196	1424
random3017	HD2_scaffold_10	6847253	6855168	+	7916	1936
random3018	HD2_scaffold_11	5212753	5215909	+	3157	449
random3019	HD2_scaffold_2	15990068	15994435	+	4368	1190
random3020	HD2_scaffold_12	136199	141547	+	5349	1435
random3021	HD2_scaffold_5	9806686	9816699	+	10014	2415
random3022	HD2_scaffold_10	7499734	7503441	+	3708	934
random3023	HD2_scaffold_6	5438263	5442876	+	4614	1219
random3024	HD2_scaffold_7	4194889	4198598	+	3710	897
random3025	HD2_scaffold_5	2384161	2389178	+	5018	1247
random3026	HD2_scaffold_6	10877385	10881048	+	3664	931
random3027	HD2_scaffold_4	2463025	2466762	+	3738	887
random3028	HD2_scaffold_9	3293823	3299609	+	5787	1496
random3029	HD2_scaffold_1	21134013	21139277	+	5265	1375
random3030	HD2_scaffold_4	14496590	14500698	+	4109	844
random3031	HD2_scaffold_9	9321916	9326074	+	4159	1050
random3032	HD2_scaffold_1	25012563	25016740	+	4178	995
random3033	HD2_scaffold_5	7941469	7944477	+	3009	789
random3034	HD2_scaffold_5	13453096	13457926	+	4831	1112
random3035	HD2_scaffold_11	1537274	1541437	+	4164	929
random3036	HD2_scaffold_6	2707960	2717632	+	9673	2431
random3037	HD2_scaffold_4	5066659	5071098	+	4440	990
random3038	HD2_scaffold_11	7085665	7093617	+	7953	1413
random3039	HD2_scaffold_8	1043350	1045400	+	2051	542
random3040	HD2_scaffold_11	393380	397593	+	4214	1013
random3041	HD2_scaffold_3	5724582	5730338	+	5757	1479
random3042	HD2_scaffold_1	14865265	14868758	+	3494	831
random3043	HD2_scaffold_3	6746923	6764814	+	17892	4534
random3044	HD2_scaffold_6	12670796	12685566	+	14771	3679
random3045	HD2_scaffold_1	23999894	24004012	+	4119	1026
random3046	HD2_scaffold_10	5251973	5255974	+	4002	1063
random3047	HD2_scaffold_5	5484872	5488942	+	4071	1109
random3048	HD2_scaffold_150	14001	27713	+	13713	4074
random3049	HD2_scaffold_19	53276	57778	+	4503	1578
random3050	HD2_scaffold_8	11138499	11146564	+	8066	1848
random3051	HD2_scaffold_5	14148307	14162243	+	13937	3089
random3052	HD2_scaffold_1	14264580	14275040	+	10461	2530
random3053	HD2_scaffold_5	10850836	10852372	+	1537	409
random3054	HD2_scaffold_4	13618387	13625250	+	6864	1852
random3055	HD2_scaffold_2	8913604	8920959	+	7356	1824
random3056	HD2_scaffold_3	9671269	9681594	+	10326	2328
random3057	HD2_scaffold_3	714704	722433	+	7730	1922
random3058	HD2_scaffold_10	7905631	7911549	+	5919	1556
random3059	HD2_scaffold_6	12162577	12167272	+	4696	1200
random3060	HD2_scaffold_10	4209276	4213397	+	4122	1035
random3061	HD2_scaffold_2	9844913	9848274	+	3362	799
random3062	HD2_scaffold_5	5718602	5723058	+	4457	1223
random3063	HD2_scaffold_20	70975	75148	+	4174	1254
random3064	HD2_scaffold_2	12380152	12386658	+	6507	1611
random3065	HD2_scaffold_3	6999816	7009005	+	9190	2371
random3066	HD2_scaffold_1	25243428	25251131	+	7704	1297
random3067	HD2_scaffold_2	12337859	12343760	+	5902	1415
random3068	HD2_scaffold_3	7306868	7311223	+	4356	1218
random3069	HD2_scaffold_3	665998	670694	+	4697	1100
random3070	HD2_scaffold_1	6348884	6352718	+	3835	1065
random3071	HD2_scaffold_3	9076474	9081460	+	4987	1169
random3072	HD2_scaffold_5	10160170	10165365	+	5196	1380
random3073	HD2_scaffold_11	6491041	6498956	+	7916	1970
random3074	HD2_scaffold_9	755180	758336	+	3157	758
random3075	HD2_scaffold_1	20141721	20146088	+	4368	1135
random3076	HD2_scaffold_3	1506133	1511481	+	5349	1268
random3077	HD2_scaffold_4	11853098	11863111	+	10014	2425
random3078	HD2_scaffold_8	2186532	2190239	+	3708	943
random3079	HD2_scaffold_5	5846250	5850863	+	4614	1149
random3080	HD2_scaffold_2	9411997	9415706	+	3710	843
random3081	HD2_scaffold_7	376469	381486	+	5018	1164
random3082	HD2_scaffold_9	7907139	7910802	+	3664	963
random3083	HD2_scaffold_3	10331072	10334809	+	3738	940
random3084	HD2_scaffold_1	27104277	27110063	+	5787	1385
random3085	HD2_scaffold_7	4324118	4329382	+	5265	1278
random3086	HD2_scaffold_4	12718467	12722575	+	4109	1010
random3087	HD2_scaffold_4	5061155	5065313	+	4159	1143
random3088	HD2_scaffold_1	17229101	17233278	+	4178	1052
random3089	HD2_scaffold_2	19646936	19649944	+	3009	807
random3090	HD2_scaffold_12	5467976	5472806	+	4831	982
random3091	HD2_scaffold_4	14396263	14400426	+	4164	754
random3092	HD2_scaffold_5	5955332	5965004	+	9673	2331
random3093	HD2_scaffold_7	8903813	8908252	+	4440	1028
random3094	HD2_scaffold_159	6655	14607	+	7953	5370
random3095	HD2_scaffold_9	12090365	12092415	+	2051	461
random3096	HD2_scaffold_7	14406643	14410856	+	4214	1085
random3097	HD2_scaffold_1	27472839	27478595	+	5757	1544
random3098	HD2_scaffold_8	12329555	12333048	+	3494	927
random3099	HD2_scaffold_5	9993874	10011765	+	17892	4359
random3100	HD2_scaffold_6	14176295	14191065	+	14771	3590
random3101	HD2_scaffold_6	9300681	9304799	+	4119	1039
random3102	HD2_scaffold_7	1894882	1898883	+	4002	1002
random3103	HD2_scaffold_1	23843815	23847885	+	4071	911
random3104	HD2_scaffold_12	1627143	1640855	+	13713	3417
random3105	HD2_scaffold_9	6994225	6998727	+	4503	1135
random3106	HD2_scaffold_5	4454863	4462928	+	8066	2075
random3107	HD2_scaffold_8	6984042	6997978	+	13937	3385
random3108	HD2_scaffold_1	24074937	24085397	+	10461	2581
random3109	HD2_scaffold_2	8473074	8474610	+	1537	492
random3110	HD2_scaffold_3	12389130	12395993	+	6864	1766
random3111	HD2_scaffold_2	10095280	10102635	+	7356	1758
random3112	HD2_scaffold_2	6869203	6879528	+	10326	2497
random3113	HD2_scaffold_10	3454449	3462178	+	7730	1778
random3114	HD2_scaffold_1	10567269	10573187	+	5919	1451
random3115	HD2_scaffold_1	21605440	21610135	+	4696	1168
random3116	HD2_scaffold_4	7980066	7984187	+	4122	1042
random3117	HD2_scaffold_3	16596833	16600194	+	3362	921
random3118	HD2_scaffold_9	5228548	5233004	+	4457	1251
random3119	HD2_scaffold_2	8927231	8931404	+	4174	1114
random3120	HD2_scaffold_10	5695596	5702102	+	6507	1715
random3121	HD2_scaffold_6	12286982	12296171	+	9190	2209
random3122	HD2_scaffold_1	27308738	27316441	+	7704	1409
random3123	HD2_scaffold_3	13175477	13181378	+	5902	1470
random3124	HD2_scaffold_3	17324625	17328980	+	4356	1099
random3125	HD2_scaffold_1	4512653	4517349	+	4697	1117
random3126	HD2_scaffold_7	13337080	13340914	+	3835	942
random3127	HD2_scaffold_1	23407071	23412057	+	4987	1182
random3128	HD2_scaffold_1	7129977	7135172	+	5196	1173
random3129	HD2_scaffold_8	6744304	6752219	+	7916	1919
random3130	HD2_scaffold_2	2434907	2438063	+	3157	742
random3131	HD2_scaffold_2	10171646	10176013	+	4368	1003
random3132	HD2_scaffold_5	10356625	10361973	+	5349	1408
random3133	HD2_scaffold_2	16952144	16962157	+	10014	2498
random3134	HD2_scaffold_4	1956885	1960592	+	3708	957
random3135	HD2_scaffold_7	4550577	4555190	+	4614	1216
random3136	HD2_scaffold_9	9538584	9542293	+	3710	891
random3137	HD2_scaffold_1	28935999	28941016	+	5018	1080
random3138	HD2_scaffold_3	15777285	15780948	+	3664	1004
random3139	HD2_scaffold_1	4812330	4816067	+	3738	943
random3140	HD2_scaffold_1	12688491	12694277	+	5787	1483
random3141	HD2_scaffold_4	15402798	15408062	+	5265	1123
random3142	HD2_scaffold_5	6852784	6856892	+	4109	1496
random3143	HD2_scaffold_6	13337925	13342083	+	4159	1091
random3144	HD2_scaffold_8	11985068	11989245	+	4178	1113
random3145	HD2_scaffold_3	2839162	2842170	+	3009	705
random3146	HD2_scaffold_4	5892025	5896855	+	4831	1132
random3147	HD2_scaffold_181	14638	18801	+	4164	8339
random3148	HD2_scaffold_3	3561759	3571431	+	9673	2229
random3149	HD2_scaffold_10	1242604	1247043	+	4440	933
random3150	HD2_scaffold_11	1836997	1844949	+	7953	1986
random3151	HD2_scaffold_2	14582746	14584796	+	2051	585
random3152	HD2_scaffold_8	7291009	7295222	+	4214	881
random3153	HD2_scaffold_5	13716456	13722212	+	5757	1417
random3154	HD2_scaffold_1	17198065	17201558	+	3494	914
random3155	HD2_scaffold_2	17220	35111	+	17892	4842
random3156	HD2_scaffold_4	3406453	3421223	+	14771	3531
random3157	HD2_scaffold_8	4724584	4728702	+	4119	1111
random3158	HD2_scaffold_4	9857554	9861555	+	4002	1029
random3159	HD2_scaffold_6	8295855	8299925	+	4071	1023
random3160	HD2_scaffold_6	13412251	13425963	+	13713	3409
random3161	HD2_scaffold_1	12162467	12166969	+	4503	1187
random3162	HD2_scaffold_10	2615329	2623394	+	8066	1946
random3163	HD2_scaffold_3	19919362	19933298	+	13937	3110
random3164	HD2_scaffold_1	19531642	19542102	+	10461	2453
random3165	HD2_scaffold_1	1620598	1622134	+	1537	303
random3166	HD2_scaffold_1	22372429	22379292	+	6864	1748
random3167	HD2_scaffold_6	3523705	3531060	+	7356	1650
random3168	HD2_scaffold_9	10736273	10746598	+	10326	2208
random3169	HD2_scaffold_11	5372536	5380265	+	7730	1941
random3170	HD2_scaffold_5	965728	971646	+	5919	1562
random3171	HD2_scaffold_150	22587	27282	+	4696	1343
random3172	HD2_scaffold_4	15075115	15079236	+	4122	831
random3173	HD2_scaffold_5	3967315	3970676	+	3362	833
random3174	HD2_scaffold_5	1250809	1255265	+	4457	1181
random3175	HD2_scaffold_5	4600384	4604557	+	4174	1140
random3176	HD2_scaffold_7	8606670	8613176	+	6507	1619
random3177	HD2_scaffold_2	13345667	13354856	+	9190	2235
random3178	HD2_scaffold_7	1795684	1803387	+	7704	2016
random3179	HD2_scaffold_3	347133	353034	+	5902	1378
random3180	HD2_scaffold_4	1993161	1997516	+	4356	1108
random3181	HD2_scaffold_6	7453492	7458188	+	4697	1164
random3182	HD2_scaffold_1	15605870	15609704	+	3835	878
random3183	HD2_scaffold_11	4122023	4127009	+	4987	1212
random3184	HD2_scaffold_1	2028661	2033856	+	5196	1157
random3185	HD2_scaffold_4	8447137	8455052	+	7916	2005
random3186	HD2_scaffold_7	5019980	5023136	+	3157	772
random3187	HD2_scaffold_4	6016671	6021038	+	4368	1146
random3188	HD2_scaffold_1	9250773	9256121	+	5349	1268
random3189	HD2_scaffold_1	10834366	10844379	+	10014	2611
random3190	HD2_scaffold_185	9979	13686	+	3708	611
random3191	HD2_scaffold_5	5567476	5572089	+	4614	1195
random3192	HD2_scaffold_11	574646	578355	+	3710	875
random3193	HD2_scaffold_8	1489824	1494841	+	5018	1197
random3194	HD2_scaffold_9	7329527	7333190	+	3664	935
random3195	HD2_scaffold_7	8706298	8710035	+	3738	970
random3196	HD2_scaffold_2	2461013	2466799	+	5787	1216
random3197	HD2_scaffold_5	6379154	6384418	+	5265	1373
random3198	HD2_scaffold_5	6994043	6998151	+	4109	1070
random3199	HD2_scaffold_2	4660787	4664945	+	4159	1001
random3200	HD2_scaffold_1	5893428	5897605	+	4178	1108
random3201	HD2_scaffold_2	16202766	16205774	+	3009	828
random3202	HD2_scaffold_2	5278914	5283744	+	4831	1256
random3203	HD2_scaffold_7	1012735	1016898	+	4164	1090
random3204	HD2_scaffold_8	6216102	6225774	+	9673	2379
random3205	HD2_scaffold_6	872368	876807	+	4440	1074
random3206	HD2_scaffold_5	8964714	8972666	+	7953	1943
random3207	HD2_scaffold_6	11377279	11379329	+	2051	607
random3208	HD2_scaffold_9	7799488	7803701	+	4214	1071
random3209	HD2_scaffold_152	15455	21211	+	5757	1385
random3210	HD2_scaffold_6	10063345	10066838	+	3494	858
random3211	HD2_scaffold_8	3314928	3332819	+	17892	4381
random3212	HD2_scaffold_8	228538	243308	+	14771	3538
random3213	HD2_scaffold_2	16349746	16353864	+	4119	1037
random3214	HD2_scaffold_4	5775741	5779742	+	4002	1023
random3215	HD2_scaffold_4	6971221	6975291	+	4071	1057
random3216	HD2_scaffold_9	11630613	11644325	+	13713	4152
random3217	HD2_scaffold_3	7763005	7767507	+	4503	1188
random3218	HD2_scaffold_8	6283036	6291101	+	8066	1944
random3219	HD2_scaffold_3	11696544	11710480	+	13937	3211
random3220	HD2_scaffold_8	10619313	10629773	+	10461	2662
random3221	HD2_scaffold_2	15830711	15832247	+	1537	446
random3222	HD2_scaffold_2	13155956	13162819	+	6864	1727
random3223	HD2_scaffold_3	11923672	11931027	+	7356	1617
random3224	HD2_scaffold_10	7615686	7626011	+	10326	2434
random3225	HD2_scaffold_50	29540	37269	+	7730	6473
random3226	HD2_scaffold_11	4989430	4995348	+	5919	1095
random3227	HD2_scaffold_1	9167488	9172183	+	4696	1243
random3228	HD2_scaffold_2	5536455	5540576	+	4122	980
random3229	HD2_scaffold_10	7616719	7620080	+	3362	805
random3230	HD2_scaffold_7	3713500	3717956	+	4457	1127
random3231	HD2_scaffold_2	6477817	6481990	+	4174	1071
random3232	HD2_scaffold_8	6697576	6704082	+	6507	1716
random3233	HD2_scaffold_3	5836856	5846045	+	9190	2426
random3234	HD2_scaffold_5	11647796	11655499	+	7704	2115
random3235	HD2_scaffold_11	510216	516117	+	5902	1449
random3236	HD2_scaffold_1	25547747	25552102	+	4356	867
random3237	HD2_scaffold_1	16579551	16584247	+	4697	1117
random3238	HD2_scaffold_6	5092102	5095936	+	3835	1060
random3239	HD2_scaffold_3	10656856	10661842	+	4987	1213
random3240	HD2_scaffold_5	11363888	11369083	+	5196	1387
random3241	HD2_scaffold_1	22045473	22053388	+	7916	1910
random3242	HD2_scaffold_7	3685234	3688390	+	3157	855
random3243	HD2_scaffold_11	2410380	2414747	+	4368	1019
random3244	HD2_scaffold_2	11692774	11698122	+	5349	1353
random3245	HD2_scaffold_6	7511950	7521963	+	10014	2501
random3246	HD2_scaffold_1	21033038	21036745	+	3708	964
random3247	HD2_scaffold_8	2787371	2791984	+	4614	1231
random3248	HD2_scaffold_8	8733951	8737660	+	3710	902
random3249	HD2_scaffold_2	5031272	5036289	+	5018	1366
random3250	HD2_scaffold_7	10164975	10168638	+	3664	921
random3251	HD2_scaffold_162	7495	11232	+	3738	164
random3252	HD2_scaffold_9	12035167	12040953	+	5787	1368
random3253	HD2_scaffold_5	502585	507849	+	5265	1539
random3254	HD2_scaffold_1	4632737	4636845	+	4109	946
random3255	HD2_scaffold_1	519731	523889	+	4159	888
random3256	HD2_scaffold_6	10177121	10181298	+	4178	1010
random3257	HD2_scaffold_1	14789603	14792611	+	3009	698
random3258	HD2_scaffold_12	2247835	2252665	+	4831	1147
random3259	HD2_scaffold_10	6074699	6078862	+	4164	1068
random3260	HD2_scaffold_2	1922655	1932327	+	9673	2094
random3261	HD2_scaffold_1	17121601	17126040	+	4440	1165
random3262	HD2_scaffold_3	18834418	18842370	+	7953	2099
random3263	HD2_scaffold_4	9871889	9873939	+	2051	580
random3264	HD2_scaffold_2	19154792	19159005	+	4214	1111
random3265	HD2_scaffold_10	9609543	9615299	+	5757	1491
random3266	HD2_scaffold_9	9775568	9779061	+	3494	903
random3267	HD2_scaffold_49	8163	26054	+	17892	2940
random3268	HD2_scaffold_8	7411061	7425831	+	14771	3235
random3269	HD2_scaffold_12	2264980	2269098	+	4119	1036
random3270	HD2_scaffold_11	2631762	2635763	+	4002	960
random3271	HD2_scaffold_3	756391	760461	+	4071	1061
random3272	HD2_scaffold_1	9057196	9070908	+	13713	3545
random3273	HD2_scaffold_1	22051384	22055886	+	4503	1071
random3274	HD2_scaffold_6	13992672	14000737	+	8066	2087
random3275	HD2_scaffold_9	461629	475565	+	13937	3349
random3276	HD2_scaffold_6	4390995	4401455	+	10461	2478
random3277	HD2_scaffold_8	7940516	7942052	+	1537	375
random3278	HD2_scaffold_11	23228	30091	+	6864	1395
random3279	HD2_scaffold_2	16426279	16433634	+	7356	1869
random3280	HD2_scaffold_2	13540433	13550758	+	10326	2414
random3281	HD2_scaffold_6	8580654	8588383	+	7730	2020
