# Program:featureCounts v2.0.1; Command:"featureCounts" "../GFP_3.bam" "-a" "Hd2_IVSPER2.randoms.gff" "-o" "GFP_3.Hd2_IVSPER2.randoms.counts.txt" "-t" "random loci" "-g" "locus" "-C" "-p" "-s" "0" "-O" "-T" "12" 
Geneid	Chr	Start	End	Strand	Length	../GFP_3.bam
random942	HD2_scaffold_6	6257461	6273272	+	15812	3733
random943	HD2_scaffold_2	8623851	8625767	+	1917	485
random944	HD2_scaffold_1	19515235	19517705	+	2471	753
random945	HD2_scaffold_3	7918702	7945312	+	26611	6537
random946	HD2_scaffold_8	6171222	6185241	+	14020	3455
random947	HD2_scaffold_254	1225	3063	+	1839	0
random948	HD2_scaffold_18	21058	22146	+	1089	243
random949	HD2_scaffold_1	20624851	20626578	+	1728	460
random950	HD2_scaffold_8	2566283	2567912	+	1630	462
random951	HD2_scaffold_2	15459111	15484542	+	25432	6199
random952	HD2_scaffold_2	4365131	4368385	+	3255	797
random953	HD2_scaffold_2	11099692	11115503	+	15812	4092
random954	HD2_scaffold_10	2596723	2598639	+	1917	543
random955	HD2_scaffold_1	19287359	19289829	+	2471	621
random956	HD2_scaffold_1	16931551	16958161	+	26611	6411
random957	HD2_scaffold_2	21861651	21875670	+	14020	3488
random958	HD2_scaffold_1	14987669	14989507	+	1839	550
random959	HD2_scaffold_287	2693	3781	+	1089	533
random960	HD2_scaffold_101	21279	23006	+	1728	907
random961	HD2_scaffold_637	1022	2651	+	1630	618
random962	HD2_scaffold_12	3854264	3879695	+	25432	5393
random963	HD2_scaffold_1	13591318	13594572	+	3255	891
random964	HD2_scaffold_7	8705693	8721504	+	15812	3935
random965	HD2_scaffold_1	22367457	22369373	+	1917	485
random966	HD2_scaffold_4	14364368	14366838	+	2471	642
random967	HD2_scaffold_7	3983713	4010323	+	26611	6440
random968	HD2_scaffold_7	8783664	8797683	+	14020	3460
random969	HD2_scaffold_2	8158686	8160524	+	1839	435
random970	HD2_scaffold_4	11922076	11923164	+	1089	290
random971	HD2_scaffold_5	5556471	5558198	+	1728	494
random972	HD2_scaffold_2	22291724	22293353	+	1630	496
random973	HD2_scaffold_10	6700099	6725530	+	25432	6246
random974	HD2_scaffold_1	9164161	9167415	+	3255	819
random975	HD2_scaffold_5	11303663	11319474	+	15812	3857
random976	HD2_scaffold_8	2596648	2598564	+	1917	528
random977	HD2_scaffold_8	7971467	7973937	+	2471	693
random978	HD2_scaffold_9	3324513	3351123	+	26611	6112
random979	HD2_scaffold_6	12587932	12601951	+	14020	3505
random980	HD2_scaffold_2	8168652	8170490	+	1839	446
random981	HD2_scaffold_5	7461578	7462666	+	1089	338
random982	HD2_scaffold_1	28982826	28984553	+	1728	375
random983	HD2_scaffold_10	6671878	6673507	+	1630	451
random984	HD2_scaffold_1	174388	199819	+	25432	5385
random985	HD2_scaffold_8	5456071	5459325	+	3255	839
random986	HD2_scaffold_12	1488151	1503962	+	15812	3037
random987	HD2_scaffold_7	7112110	7114026	+	1917	512
random988	HD2_scaffold_7	8275486	8277956	+	2471	705
random989	HD2_scaffold_10	1923683	1950293	+	26611	6372
random990	HD2_scaffold_5	131739	145758	+	14020	3535
random991	HD2_scaffold_3	9178811	9180649	+	1839	473
random992	HD2_scaffold_1	16244208	16245296	+	1089	301
random993	HD2_scaffold_1	2156371	2158098	+	1728	467
random994	HD2_scaffold_2	6682529	6684158	+	1630	508
random995	HD2_scaffold_10	9584589	9610020	+	25432	5957
random996	HD2_scaffold_2	11945231	11948485	+	3255	893
random997	HD2_scaffold_1	22664813	22680624	+	15812	3759
random998	HD2_scaffold_7	9711842	9713758	+	1917	473
random999	HD2_scaffold_1	11795872	11798342	+	2471	631
random1000	HD2_scaffold_4	15622444	15649054	+	26611	6271
random1001	HD2_scaffold_3	10480546	10494565	+	14020	3773
random1002	HD2_scaffold_8	11295132	11296970	+	1839	471
random1003	HD2_scaffold_2	3385669	3386757	+	1089	268
random1004	HD2_scaffold_7	7713611	7715338	+	1728	358
random1005	HD2_scaffold_17	37131	38760	+	1630	439
random1006	HD2_scaffold_7	12639987	12665418	+	25432	5936
random1007	HD2_scaffold_178	4587	7841	+	3255	2796
random1008	HD2_scaffold_1	17791462	17807273	+	15812	4201
random1009	HD2_scaffold_3	6760562	6762478	+	1917	510
random1010	HD2_scaffold_8	9699197	9701667	+	2471	668
random1011	HD2_scaffold_1	14061138	14087748	+	26611	5985
random1012	HD2_scaffold_7	8349372	8363391	+	14020	3540
random1013	HD2_scaffold_3	13594456	13596294	+	1839	452
random1014	HD2_scaffold_3	12408396	12409484	+	1089	338
random1015	HD2_scaffold_2	18808640	18810367	+	1728	465
random1016	HD2_scaffold_4	12541894	12543523	+	1630	421
random1017	HD2_scaffold_5	14425416	14450847	+	25432	4496
random1018	HD2_scaffold_4	9873840	9877094	+	3255	806
random1019	HD2_scaffold_9	8106845	8122656	+	15812	4258
random1020	HD2_scaffold_2	16442640	16444556	+	1917	556
random1021	HD2_scaffold_11	4783533	4786003	+	2471	427
random1022	HD2_scaffold_1	28433862	28460472	+	26611	6514
random1023	HD2_scaffold_7	7173970	7187989	+	14020	3618
random1024	HD2_scaffold_8	8866811	8868649	+	1839	460
random1025	HD2_scaffold_1	13405307	13406395	+	1089	314
random1026	HD2_scaffold_8	12390570	12392297	+	1728	527
random1027	HD2_scaffold_12	5855832	5857461	+	1630	1356
random1028	HD2_scaffold_12	3185443	3210874	+	25432	6826
random1029	HD2_scaffold_10	722513	725767	+	3255	776
random1030	HD2_scaffold_5	121571	137382	+	15812	3911
random1031	HD2_scaffold_12	1921948	1923864	+	1917	554
random1032	HD2_scaffold_1	4977339	4979809	+	2471	664
random1033	HD2_scaffold_4	11072355	11098965	+	26611	6475
random1034	HD2_scaffold_2	20552618	20566637	+	14020	3449
random1035	HD2_scaffold_7	1394129	1395967	+	1839	431
random1036	HD2_scaffold_9	57018	58106	+	1089	325
random1037	HD2_scaffold_1	12836242	12837969	+	1728	510
random1038	HD2_scaffold_18	48994	50623	+	1630	577
random1039	HD2_scaffold_9	2791464	2816895	+	25432	6317
random1040	HD2_scaffold_2	19757226	19760480	+	3255	897
random1041	HD2_scaffold_12	5697133	5712944	+	15812	3279
random1042	HD2_scaffold_5	7701912	7703828	+	1917	552
random1043	HD2_scaffold_9	603719	606189	+	2471	614
random1044	HD2_scaffold_5	3052311	3078921	+	26611	6078
random1045	HD2_scaffold_3	9892656	9906675	+	14020	3342
random1046	HD2_scaffold_1	26736939	26738777	+	1839	464
random1047	HD2_scaffold_7	9823592	9824680	+	1089	335
random1048	HD2_scaffold_1	14644846	14646573	+	1728	449
random1049	HD2_scaffold_2	10841971	10843600	+	1630	451
random1050	HD2_scaffold_1	17735365	17760796	+	25432	6575
random1051	HD2_scaffold_4	8237684	8240938	+	3255	838
random1052	HD2_scaffold_5	8322427	8338238	+	15812	5860
random1053	HD2_scaffold_1	6625457	6627373	+	1917	498
random1054	HD2_scaffold_8	746779	749249	+	2471	700
random1055	HD2_scaffold_1	8584759	8611369	+	26611	7099
random1056	HD2_scaffold_2	5857752	5871771	+	14020	3478
random1057	HD2_scaffold_1	13222376	13224214	+	1839	495
random1058	HD2_scaffold_6	8905217	8906305	+	1089	306
random1059	HD2_scaffold_6	1838926	1840653	+	1728	494
random1060	HD2_scaffold_4	9173393	9175022	+	1630	437
random1061	HD2_scaffold_1	20917551	20942982	+	25432	6405
random1062	HD2_scaffold_1	15642980	15646234	+	3255	866
random1063	HD2_scaffold_11	77835	93646	+	15812	3790
random1064	HD2_scaffold_9	10775314	10777230	+	1917	539
random1065	HD2_scaffold_1	7369905	7372375	+	2471	663
random1066	HD2_scaffold_2	17898438	17925048	+	26611	6374
random1067	HD2_scaffold_8	6388567	6402586	+	14020	3384
random1068	HD2_scaffold_6	2448262	2450100	+	1839	423
random1069	HD2_scaffold_145	8549	9637	+	1089	312
random1070	HD2_scaffold_9	3393267	3394994	+	1728	425
random1071	HD2_scaffold_11	3853093	3854722	+	1630	572
random1072	HD2_scaffold_1	28922289	28947720	+	25432	5206
random1073	HD2_scaffold_6	4925865	4929119	+	3255	836
random1074	HD2_scaffold_1	18656205	18672016	+	15812	4313
random1075	HD2_scaffold_2	1593615	1595531	+	1917	487
random1076	HD2_scaffold_12	2289104	2291574	+	2471	651
random1077	HD2_scaffold_4	8082109	8108719	+	26611	6460
random1078	HD2_scaffold_7	7328478	7342497	+	14020	3203
random1079	HD2_scaffold_69	21683	23521	+	1839	525
random1080	HD2_scaffold_93	13946	15034	+	1089	241
random1081	HD2_scaffold_7	1229692	1231419	+	1728	422
random1082	HD2_scaffold_5	5053220	5054849	+	1630	441
random1083	HD2_scaffold_6	1679393	1704824	+	25432	4080
random1084	HD2_scaffold_2	6672672	6675926	+	3255	812
random1085	HD2_scaffold_1	3959086	3974897	+	15812	3806
random1086	HD2_scaffold_2	17026572	17028488	+	1917	504
random1087	HD2_scaffold_6	3791029	3793499	+	2471	699
random1088	HD2_scaffold_10	483353	509963	+	26611	8357
random1089	HD2_scaffold_9	11979624	11993643	+	14020	3501
random1090	HD2_scaffold_5	5832340	5834178	+	1839	447
random1091	HD2_scaffold_6	7640377	7641465	+	1089	325
random1092	HD2_scaffold_2	8397739	8399466	+	1728	448
random1093	HD2_scaffold_8	1223849	1225478	+	1630	446
random1094	HD2_scaffold_10	1659165	1684596	+	25432	5989
random1095	HD2_scaffold_5	10807309	10810563	+	3255	885
random1096	HD2_scaffold_2	766754	782565	+	15812	2466
random1097	HD2_scaffold_4	12837865	12839781	+	1917	557
random1098	HD2_scaffold_7	12137206	12139676	+	2471	654
random1099	HD2_scaffold_11	2056174	2082784	+	26611	6406
random1100	HD2_scaffold_5	4294139	4308158	+	14020	3040
